pair_id,idx_9000nm,idx_pan,distance_m,fpa_wl0,fpa_wl1,n_matches,n_inliers,inlier_ratio,mean_conf
49697_37481,49697,37481,5.981364015640452,12.7,11.2,784,782,0.9974489795918368,0.9720202088356018
49698_37481,49698,37481,5.981364015640452,12.7,11.2,784,782,0.9974489795918368,0.9725325703620911
49699_37481,49699,37481,5.981364015640452,12.7,11.2,784,782,0.9974489795918368,0.9724896550178528
49700_37481,49700,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9726623892784119
49701_37481,49701,37481,5.981364015640452,12.7,11.2,784,780,0.9948979591836735,0.9730156064033508
49670_37481,49670,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9732508063316345
49671_37481,49671,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9730267524719238
49672_37481,49672,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9733046889305115
49705_37481,49705,37481,5.981364015640452,12.7,11.2,784,782,0.9974489795918368,0.9722602367401123
49706_37481,49706,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9733888506889343
49707_37481,49707,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9737259745597839
49684_37481,49684,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9723271131515503
49685_37481,49685,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9717798233032227
49654_37481,49654,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9715670943260193
49679_37481,49679,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9723456501960754
49680_37481,49680,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9728744029998779
49681_37481,49681,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9723147749900818
49682_37481,49682,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9714806079864502
49683_37481,49683,37481,5.981364015640452,12.7,11.2,784,782,0.9974489795918368,0.9723121523857117
49656_37481,49656,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9723660349845886
49689_37481,49689,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9711837768554688
49690_37481,49690,37481,5.981364015640452,12.7,11.2,784,781,0.9961734693877551,0.9718150496482849
49655_37481,49655,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9722779989242554
49691_37481,49691,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.971057116985321
49662_37481,49662,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9749305844306946
49661_37481,49661,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9741846323013306
49692_37481,49692,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9706072211265564
49647_37481,49647,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9691390991210938
49648_37481,49648,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9686999917030334
49649_37481,49649,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9699711799621582
49663_37481,49663,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9747108817100525
49664_37481,49664,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9744418263435364
49665_37481,49665,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9736120104789734
49666_37481,49666,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9734247326850891
49667_37481,49667,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9739470481872559
49668_37481,49668,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9736546277999878
49669_37481,49669,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9732325077056885
49673_37481,49673,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9733397960662842
49674_37481,49674,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9727287888526917
49675_37481,49675,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9728808999061584
49676_37481,49676,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9727909564971924
49645_37481,49645,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9696701765060425
49646_37481,49646,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9695841073989868
49658_37481,49658,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9729419350624084
49659_37481,49659,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.973339319229126
49660_37481,49660,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9740654230117798
49650_37481,49650,37481,5.981364015640452,12.7,11.2,784,781,0.9961734693877551,0.970000684261322
49651_37481,49651,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9701536297798157
49652_37481,49652,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9712914228439331
49653_37481,49653,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.971876323223114
49657_37481,49657,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9728038311004639
49644_37481,49644,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9703134298324585
49643_37481,49643,37481,5.981364015640452,12.7,11.2,784,784,1.0,0.9708481431007385
49984_37154,49984,37154,8.586115343372418,12.7,11.2,784,784,1.0,0.9706788063049316
49983_37154,49983,37154,8.586115343372418,12.7,11.2,784,784,1.0,0.9704296588897705
49982_37154,49982,37154,8.586115343372418,12.7,11.2,784,784,1.0,0.97020423412323
49976_37154,49976,37154,8.586115343372418,12.7,11.2,784,780,0.9948979591836735,0.9726896286010742
49977_37154,49977,37154,8.586115343372418,12.7,11.2,784,774,0.9872448979591837,0.9719757437705994
49978_37154,49978,37154,8.586115343372418,12.7,11.2,784,784,1.0,0.9722816348075867
49981_37154,49981,37154,8.586115343372418,12.7,11.2,784,784,1.0,0.9708399176597595
49975_37154,49975,37154,8.586115343372418,12.7,11.2,784,784,1.0,0.9725322127342224
49979_37154,49979,37154,8.586115343372418,12.7,11.2,784,784,1.0,0.9720380306243896
49973_37154,49973,37154,8.586115343372418,12.7,11.2,784,784,1.0,0.9724587202072144
49974_37154,49974,37154,8.586115343372418,12.7,11.2,784,784,1.0,0.9726247191429138
49980_37154,49980,37154,8.586115343372418,12.7,11.2,784,784,1.0,0.9713346362113953
50033_37090,50033,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9753690361976624
50032_37090,50032,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9755731821060181
50031_37090,50031,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9757178425788879
50021_37090,50021,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9763636589050293
50022_37090,50022,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9760991334915161
50023_37090,50023,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9768076539039612
50024_37090,50024,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9763231873512268
50025_37090,50025,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9763801693916321
50026_37090,50026,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.976225733757019
50030_37090,50030,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9758222699165344
50039_37090,50039,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9755421876907349
50040_37090,50040,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9762794375419617
50041_37090,50041,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9764083623886108
50034_37090,50034,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9755447506904602
50035_37090,50035,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9760867357254028
50036_37090,50036,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9761004447937012
50037_37090,50037,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.975616455078125
50038_37090,50038,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9755029678344727
50045_37090,50045,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9763147234916687
50046_37090,50046,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9766618609428406
50047_37090,50047,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9767717719078064
50042_37090,50042,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9763060808181763
50051_37090,50051,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9774731993675232
50050_37090,50050,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9773198366165161
50049_37090,50049,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9771150350570679
50048_37090,50048,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9770907759666443
50056_37090,50056,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9781326055526733
50027_37090,50027,37090,8.709897040004863,12.7,11.2,784,770,0.9821428571428571,0.9766852855682373
50028_37090,50028,37090,8.709897040004863,12.7,11.2,784,782,0.9974489795918368,0.9763695597648621
50029_37090,50029,37090,8.709897040004863,12.7,11.2,784,783,0.9987244897959183,0.9757800102233887
50052_37090,50052,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9773691296577454
50053_37090,50053,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9776560068130493
50054_37090,50054,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9775890707969666
50055_37090,50055,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9778513312339783
50044_37090,50044,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9762803912162781
50043_37090,50043,37090,8.709897040004863,12.7,11.2,784,784,1.0,0.9759430885314941
54029_32880,54029,32880,8.743359619728079,12.4,11.4,784,783,0.9987244897959183,0.9702476263046265
54030_32880,54030,32880,8.743359619728079,12.4,11.4,784,784,1.0,0.9686638116836548
54027_32880,54027,32880,8.743359619728079,12.4,11.4,784,784,1.0,0.969767689704895
54028_32880,54028,32880,8.743359619728079,12.4,11.4,784,783,0.9987244897959183,0.9699352979660034
54020_32880,54020,32880,8.743359619728079,12.4,11.4,784,784,1.0,0.9742612242698669
54021_32880,54021,32880,8.743359619728079,12.4,11.4,784,784,1.0,0.9738481640815735
54025_32880,54025,32880,8.743359619728079,12.4,11.4,784,784,1.0,0.9704298973083496
54024_32880,54024,32880,8.743359619728079,12.4,11.4,784,784,1.0,0.9717734456062317
54026_32880,54026,32880,8.743359619728079,12.4,11.4,784,783,0.9987244897959183,0.9709698557853699
54023_32880,54023,32880,8.743359619728079,12.4,11.4,784,784,1.0,0.9726647138595581
54031_32880,54031,32880,8.743359619728079,12.4,11.4,784,784,1.0,0.9674649834632874
54022_32880,54022,32880,8.743359619728079,12.4,11.4,784,784,1.0,0.9738079905509949
54018_32906,54018,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9777911305427551
53992_32906,53992,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9725928902626038
54019_32906,54019,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9777480959892273
53993_32906,53993,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9729467630386353
53994_32906,53994,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9725766777992249
53995_32906,53995,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9723114967346191
54012_32906,54012,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9753684401512146
54013_32906,54013,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.975365161895752
53991_32906,53991,32906,8.815255294124325,12.4,11.4,784,779,0.9936224489795918,0.9729759097099304
53990_32906,53990,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9732686877250671
54015_32906,54015,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9761560559272766
54014_32906,54014,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9758997559547424
54016_32906,54016,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9768387079238892
54017_32906,54017,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.976929783821106
53998_32906,53998,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9713847637176514
53999_32906,53999,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9706695079803467
53996_32906,53996,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9720749855041504
53997_32906,53997,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9719261527061462
54002_32906,54002,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.970575749874115
54003_32906,54003,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9700642824172974
54004_32906,54004,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9702492356300354
54005_32906,54005,32906,8.815255294124325,12.4,11.4,784,768,0.9795918367346939,0.9708875417709351
54006_32906,54006,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9714115858078003
54007_32906,54007,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.972721517086029
54000_32906,54000,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9705716967582703
54001_32906,54001,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.970060408115387
54009_32906,54009,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9735730886459351
54008_32906,54008,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9732863903045654
54011_32906,54011,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9749757647514343
54010_32906,54010,32906,8.815255294124325,12.4,11.4,784,784,1.0,0.9741830825805664
43538_25413,43538,25413,9.00142301021266,13.5,11.9,784,784,1.0,0.9762275218963623
43537_25413,43537,25413,9.00142301021266,13.5,11.9,784,784,1.0,0.9757034182548523
43536_25413,43536,25413,9.00142301021266,13.5,11.9,784,784,1.0,0.9759453535079956
43535_25413,43535,25413,9.00142301021266,13.5,11.9,784,784,1.0,0.9768419861793518
43534_25413,43534,25413,9.00142301021266,13.5,11.9,784,784,1.0,0.9773041009902954
43546_25413,43546,25413,9.00142301021266,13.5,11.9,784,784,1.0,0.9757088422775269
43545_25413,43545,25413,9.00142301021266,13.5,11.9,784,784,1.0,0.9751740097999573
43543_25413,43543,25413,9.00142301021266,13.5,11.9,784,784,1.0,0.9758927226066589
43542_25413,43542,25413,9.00142301021266,13.5,11.9,784,784,1.0,0.9752246141433716
43544_25413,43544,25413,9.00142301021266,13.5,11.9,784,784,1.0,0.975304901599884
43540_25413,43540,25413,9.00142301021266,13.5,11.9,784,784,1.0,0.9762916564941406
43541_25413,43541,25413,9.00142301021266,13.5,11.9,784,784,1.0,0.9754571914672852
43539_25413,43539,25413,9.00142301021266,13.5,11.9,784,784,1.0,0.9763038754463196
52726_34297,52726,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9724054336547852
52718_34297,52718,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9748167991638184
52722_34297,52722,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9740681648254395
52723_34297,52723,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9740910530090332
52724_34297,52724,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9732811450958252
52714_34297,52714,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9757952094078064
52719_34297,52719,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9734847545623779
52730_34297,52730,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9729570746421814
52708_34297,52708,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9760197401046753
52707_34297,52707,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9760956168174744
52727_34297,52727,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9726415872573853
52715_34297,52715,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9760312438011169
52713_34297,52713,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9759337902069092
52712_34297,52712,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9766802787780762
52710_34297,52710,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9764710068702698
52720_34297,52720,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9736289978027344
52717_34297,52717,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9751439094543457
52725_34297,52725,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9725769758224487
52711_34297,52711,34297,9.053574973594095,12.6,11.3,784,783,0.9987244897959183,0.9764650464057922
52721_34297,52721,34297,9.053574973594095,12.6,11.3,784,781,0.9961734693877551,0.9742467403411865
52709_34297,52709,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9762985706329346
52728_34297,52728,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9727861285209656
52716_34297,52716,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9760617613792419
52729_34297,52729,34297,9.053574973594095,12.6,11.3,784,784,1.0,0.9729328751564026
49986_37133,49986,37133,9.26101289537282,12.7,11.2,784,784,1.0,0.9696415662765503
49996_37133,49996,37133,9.26101289537282,12.7,11.2,784,784,1.0,0.9726394414901733
49995_37133,49995,37133,9.26101289537282,12.7,11.2,784,784,1.0,0.9723703861236572
49987_37133,49987,37133,9.26101289537282,12.7,11.2,784,784,1.0,0.9704976081848145
49991_37133,49991,37133,9.26101289537282,12.7,11.2,784,784,1.0,0.9711288213729858
49988_37133,49988,37133,9.26101289537282,12.7,11.2,784,784,1.0,0.9707973003387451
49989_37133,49989,37133,9.26101289537282,12.7,11.2,784,784,1.0,0.9713587760925293
49994_37133,49994,37133,9.26101289537282,12.7,11.2,784,784,1.0,0.9721783995628357
49993_37133,49993,37133,9.26101289537282,12.7,11.2,784,784,1.0,0.9719708561897278
49992_37133,49992,37133,9.26101289537282,12.7,11.2,784,784,1.0,0.9716351628303528
49985_37133,49985,37133,9.26101289537282,12.7,11.2,784,766,0.9770408163265306,0.9692786931991577
49990_37133,49990,37133,9.26101289537282,12.7,11.2,784,784,1.0,0.9713244438171387
43528_25440,43528,25440,9.313261154392697,13.5,11.9,784,784,1.0,0.9759917259216309
43523_25440,43523,25440,9.313261154392697,13.5,11.9,784,784,1.0,0.9755897521972656
43524_25440,43524,25440,9.313261154392697,13.5,11.9,784,784,1.0,0.9754058718681335
43533_25440,43533,25440,9.313261154392697,13.5,11.9,784,766,0.9770408163265306,0.9767777323722839
43522_25440,43522,25440,9.313261154392697,13.5,11.9,784,784,1.0,0.9756340384483337
43531_25440,43531,25440,9.313261154392697,13.5,11.9,784,784,1.0,0.9765146970748901
43530_25440,43530,25440,9.313261154392697,13.5,11.9,784,784,1.0,0.9763127565383911
43529_25440,43529,25440,9.313261154392697,13.5,11.9,784,784,1.0,0.9762067198753357
43532_25440,43532,25440,9.313261154392697,13.5,11.9,784,784,1.0,0.9766652584075928
43526_25440,43526,25440,9.313261154392697,13.5,11.9,784,784,1.0,0.9755983352661133
43527_25440,43527,25440,9.313261154392697,13.5,11.9,784,784,1.0,0.975587010383606
43525_25440,43525,25440,9.313261154392697,13.5,11.9,784,784,1.0,0.9756220579147339
52553_34671,52553,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.977141261100769
52554_34671,52554,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9778677225112915
52552_34671,52552,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9771263003349304
52585_34671,52585,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9726554751396179
52586_34671,52586,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9724579453468323
52587_34671,52587,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9722914695739746
52588_34671,52588,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9717528820037842
52590_34671,52590,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.97187340259552
52589_34671,52589,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9718078374862671
52591_34671,52591,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9709197878837585
52592_34671,52592,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9707527756690979
52596_34671,52596,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9713835716247559
52593_34671,52593,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9709047079086304
52594_34671,52594,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9709312319755554
52595_34671,52595,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9716776609420776
52566_34671,52566,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.977656900882721
52597_34671,52597,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9706987738609314
52567_34671,52567,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9774683713912964
52600_34671,52600,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9710125923156738
52491_34671,52491,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.978643000125885
52571_34671,52571,34671,9.549440401391353,12.6,11.3,784,783,0.9987244897959183,0.976367175579071
52572_34671,52572,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9762967824935913
52573_34671,52573,34671,9.549440401391353,12.6,11.3,784,783,0.9987244897959183,0.9762896299362183
52574_34671,52574,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9759482741355896
52575_34671,52575,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9759467244148254
52576_34671,52576,34671,9.549440401391353,12.6,11.3,784,777,0.9910714285714286,0.9749206304550171
52490_34671,52490,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9790143370628357
52549_34671,52549,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9759476184844971
52492_34671,52492,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9790005087852478
52605_34671,52605,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9725885391235352
52582_34671,52582,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9743571281433105
52608_34671,52608,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9716789126396179
52607_34671,52607,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9720978736877441
52613_34671,52613,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9706498980522156
52583_34671,52583,34671,9.549440401391353,12.6,11.3,784,781,0.9961734693877551,0.9732440114021301
52615_34671,52615,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9712692499160767
52616_34671,52616,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9713066220283508
52614_34671,52614,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9712108969688416
52621_34671,52621,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9743515253067017
52620_34671,52620,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9739809632301331
52619_34671,52619,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9734456539154053
52618_34671,52618,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9722732305526733
52617_34671,52617,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9718809127807617
52598_34671,52598,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9711946249008179
52622_34671,52622,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9739179015159607
52599_34671,52599,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.97125643491745
52606_34671,52606,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9719467163085938
52604_34671,52604,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9727382063865662
52603_34671,52603,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9723625779151917
52602_34671,52602,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9725473523139954
52601_34671,52601,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9715866446495056
52612_34671,52612,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9714411497116089
52609_34671,52609,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9724510312080383
52610_34671,52610,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9716361165046692
52611_34671,52611,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9715683460235596
52548_34671,52548,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9753983020782471
52547_34671,52547,34671,9.549440401391353,12.6,11.3,784,780,0.9948979591836735,0.9756011962890625
52551_34671,52551,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9768990278244019
52584_34671,52584,34671,9.549440401391353,12.6,11.3,784,775,0.9885204081632653,0.9730972051620483
52580_34671,52580,34671,9.549440401391353,12.6,11.3,784,767,0.9783163265306123,0.9745211005210876
52579_34671,52579,34671,9.549440401391353,12.6,11.3,784,776,0.9897959183673469,0.9747151732444763
52578_34671,52578,34671,9.549440401391353,12.6,11.3,784,782,0.9974489795918368,0.9746989011764526
52577_34671,52577,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9752463698387146
