pair_id,idx_11000nm,idx_pan,distance_m,n_matches,n_inliers,inlier_ratio,mean_conf
42063_25413,42063,25413,7.024347694522669,784,784,1.0,0.9841803908348083
42062_25413,42062,25413,7.024347694522669,784,784,1.0,0.9840678572654724
42061_25413,42061,25413,7.024347694522669,784,784,1.0,0.9839662313461304
42060_25413,42060,25413,7.024347694522669,784,784,1.0,0.9841523170471191
42059_25413,42059,25413,7.024347694522669,784,784,1.0,0.984190821647644
42058_25413,42058,25413,7.024347694522669,784,784,1.0,0.9839324951171875
42057_25413,42057,25413,7.024347694522669,784,784,1.0,0.9837738275527954
42056_25413,42056,25413,7.024347694522669,784,784,1.0,0.9835734367370605
42055_25413,42055,25413,7.024347694522669,784,784,1.0,0.9835380911827087
42054_25413,42054,25413,7.024347694522669,784,784,1.0,0.9834120869636536
42021_25413,42021,25413,7.024347694522669,784,784,1.0,0.9843953847885132
42020_25413,42020,25413,7.024347694522669,784,784,1.0,0.9837992191314697
42051_25413,42051,25413,7.024347694522669,784,784,1.0,0.9831311106681824
42050_25413,42050,25413,7.024347694522669,784,784,1.0,0.9832065105438232
42049_25413,42049,25413,7.024347694522669,784,784,1.0,0.9834231734275818
42048_25413,42048,25413,7.024347694522669,784,784,1.0,0.9837417006492615
42047_25413,42047,25413,7.024347694522669,784,784,1.0,0.9836666584014893
42046_25413,42046,25413,7.024347694522669,784,784,1.0,0.983404815196991
42045_25413,42045,25413,7.024347694522669,784,784,1.0,0.9838917255401611
42044_25413,42044,25413,7.024347694522669,784,784,1.0,0.9840139150619507
42043_25413,42043,25413,7.024347694522669,784,784,1.0,0.9840220212936401
42042_25413,42042,25413,7.024347694522669,784,784,1.0,0.9840730428695679
42041_25413,42041,25413,7.024347694522669,784,784,1.0,0.9842147827148438
42040_25413,42040,25413,7.024347694522669,784,784,1.0,0.9844109416007996
42039_25413,42039,25413,7.024347694522669,784,784,1.0,0.9843748211860657
42038_25413,42038,25413,7.024347694522669,784,784,1.0,0.9843907356262207
42005_25413,42005,25413,7.024347694522669,784,784,1.0,0.9847885966300964
42004_25413,42004,25413,7.024347694522669,784,784,1.0,0.9851949214935303
42035_25413,42035,25413,7.024347694522669,784,784,1.0,0.984987199306488
42034_25413,42034,25413,7.024347694522669,784,784,1.0,0.9849972128868103
42033_25413,42033,25413,7.024347694522669,784,784,1.0,0.9848970770835876
42032_25413,42032,25413,7.024347694522669,784,784,1.0,0.9847686290740967
42031_25413,42031,25413,7.024347694522669,784,784,1.0,0.9847577214241028
42030_25413,42030,25413,7.024347694522669,784,784,1.0,0.9847994446754456
42029_25413,42029,25413,7.024347694522669,784,784,1.0,0.9846031665802002
42028_25413,42028,25413,7.024347694522669,784,784,1.0,0.9847777485847473
42027_25413,42027,25413,7.024347694522669,784,784,1.0,0.9847114086151123
42026_25413,42026,25413,7.024347694522669,784,783,0.9987244897959183,0.9846935868263245
42025_25413,42025,25413,7.024347694522669,784,784,1.0,0.9844791889190674
42024_25413,42024,25413,7.024347694522669,784,784,1.0,0.984569787979126
42023_25413,42023,25413,7.024347694522669,784,784,1.0,0.9845840930938721
42022_25413,42022,25413,7.024347694522669,784,784,1.0,0.9844164252281189
41989_25413,41989,25413,7.024347694522669,784,783,0.9987244897959183,0.9842376708984375
41988_25413,41988,25413,7.024347694522669,784,781,0.9961734693877551,0.9841593503952026
42019_25413,42019,25413,7.024347694522669,784,780,0.9948979591836735,0.9836644530296326
42018_25413,42018,25413,7.024347694522669,784,784,1.0,0.983485221862793
42017_25413,42017,25413,7.024347694522669,784,784,1.0,0.9835306406021118
42016_25413,42016,25413,7.024347694522669,784,784,1.0,0.983564555644989
42015_25413,42015,25413,7.024347694522669,784,784,1.0,0.9836114645004272
42014_25413,42014,25413,7.024347694522669,784,780,0.9948979591836735,0.9840547442436218
42013_25413,42013,25413,7.024347694522669,784,779,0.9936224489795918,0.984368085861206
42012_25413,42012,25413,7.024347694522669,784,784,1.0,0.9841576218605042
42011_25413,42011,25413,7.024347694522669,784,780,0.9948979591836735,0.9841037392616272
42010_25413,42010,25413,7.024347694522669,784,781,0.9961734693877551,0.9846036434173584
42009_25413,42009,25413,7.024347694522669,784,784,1.0,0.9849444031715393
42008_25413,42008,25413,7.024347694522669,784,784,1.0,0.9847385883331299
42007_25413,42007,25413,7.024347694522669,784,784,1.0,0.9848124980926514
42006_25413,42006,25413,7.024347694522669,784,784,1.0,0.9847427606582642
41973_25413,41973,25413,7.024347694522669,784,784,1.0,0.9833531379699707
41972_25413,41972,25413,7.024347694522669,784,784,1.0,0.9832038283348083
42003_25413,42003,25413,7.024347694522669,784,784,1.0,0.9851745367050171
42002_25413,42002,25413,7.024347694522669,784,784,1.0,0.9850667715072632
42001_25413,42001,25413,7.024347694522669,784,784,1.0,0.9848047494888306
42000_25413,42000,25413,7.024347694522669,784,784,1.0,0.984736979007721
41999_25413,41999,25413,7.024347694522669,784,784,1.0,0.9843628406524658
41998_25413,41998,25413,7.024347694522669,784,784,1.0,0.9844412803649902
41997_25413,41997,25413,7.024347694522669,784,784,1.0,0.9843164682388306
41996_25413,41996,25413,7.024347694522669,784,784,1.0,0.9843665361404419
41995_25413,41995,25413,7.024347694522669,784,784,1.0,0.9844232797622681
41994_25413,41994,25413,7.024347694522669,784,784,1.0,0.9844548106193542
41993_25413,41993,25413,7.024347694522669,784,783,0.9987244897959183,0.9844741821289062
41992_25413,41992,25413,7.024347694522669,784,784,1.0,0.9842443466186523
41991_25413,41991,25413,7.024347694522669,784,784,1.0,0.9841784834861755
41990_25413,41990,25413,7.024347694522669,784,784,1.0,0.9841281175613403
41957_25413,41957,25413,7.024347694522669,784,784,1.0,0.9839324355125427
41956_25413,41956,25413,7.024347694522669,784,784,1.0,0.9840787649154663
41987_25413,41987,25413,7.024347694522669,784,784,1.0,0.9844986796379089
41986_25413,41986,25413,7.024347694522669,784,784,1.0,0.9843388795852661
41985_25413,41985,25413,7.024347694522669,784,784,1.0,0.9845767617225647
41984_25413,41984,25413,7.024347694522669,784,784,1.0,0.9843646287918091
41983_25413,41983,25413,7.024347694522669,784,784,1.0,0.9843287467956543
41982_25413,41982,25413,7.024347694522669,784,784,1.0,0.9847409129142761
41981_25413,41981,25413,7.024347694522669,784,784,1.0,0.9846510887145996
41980_25413,41980,25413,7.024347694522669,784,784,1.0,0.9843027591705322
41979_25413,41979,25413,7.024347694522669,784,784,1.0,0.9839913249015808
41978_25413,41978,25413,7.024347694522669,784,784,1.0,0.9840121865272522
41977_25413,41977,25413,7.024347694522669,784,784,1.0,0.9838862419128418
41976_25413,41976,25413,7.024347694522669,784,784,1.0,0.9835945963859558
41975_25413,41975,25413,7.024347694522669,784,784,1.0,0.9837108254432678
