pair_id,idx_11000nm,idx_pan,distance_m,n_matches,n_inliers,inlier_ratio,mean_conf
40861_25413,40861,25413,7.024347694522669,47,23,0.48936170212765956,0.29832831025123596
40860_25413,40860,25413,7.024347694522669,70,34,0.4857142857142857,0.3029960095882416
40859_25413,40859,25413,7.024347694522669,58,25,0.43103448275862066,0.2980167269706726
40858_25413,40858,25413,7.024347694522669,67,33,0.4925373134328358,0.2882855236530304
40857_25413,40857,25413,7.024347694522669,51,31,0.6078431372549019,0.2728379964828491
40856_25413,40856,25413,7.024347694522669,47,23,0.48936170212765956,0.2760770618915558
42101_25413,42101,25413,7.024347694522669,5,0,0.0,0.2833715081214905
42100_25413,42100,25413,7.024347694522669,3,0,0.0,0.25010237097740173
42129_25413,42129,25413,7.024347694522669,9,7,0.7777777777777778,0.26630324125289917
42128_25413,42128,25413,7.024347694522669,7,0,0.0,0.2339005470275879
42127_25413,42127,25413,7.024347694522669,6,0,0.0,0.28533682227134705
42126_25413,42126,25413,7.024347694522669,7,0,0.0,0.2752217650413513
42125_25413,42125,25413,7.024347694522669,7,0,0.0,0.26659655570983887
42124_25413,42124,25413,7.024347694522669,9,7,0.7777777777777778,0.2649715542793274
42123_25413,42123,25413,7.024347694522669,7,0,0.0,0.2459566742181778
42122_25413,42122,25413,7.024347694522669,3,0,0.0,0.2250434309244156
42121_25413,42121,25413,7.024347694522669,4,0,0.0,0.23911602795124054
42120_25413,42120,25413,7.024347694522669,6,0,0.0,0.23980242013931274
42119_25413,42119,25413,7.024347694522669,0,0,0.0,0.0
42118_25413,42118,25413,7.024347694522669,4,0,0.0,0.21537898480892181
42117_25413,42117,25413,7.024347694522669,7,0,0.0,0.23620356619358063
40872_25413,40872,25413,7.024347694522669,43,24,0.5581395348837209,0.2996363639831543
42037_25413,42037,25413,7.024347694522669,2,0,0.0,0.27470147609710693
42036_25413,42036,25413,7.024347694522669,4,0,0.0,0.27241405844688416
42067_25413,42067,25413,7.024347694522669,7,0,0.0,0.28809770941734314
42066_25413,42066,25413,7.024347694522669,14,8,0.5714285714285714,0.2990529537200928
42065_25413,42065,25413,7.024347694522669,9,7,0.7777777777777778,0.2864414155483246
42064_25413,42064,25413,7.024347694522669,8,7,0.875,0.29093754291534424
42063_25413,42063,25413,7.024347694522669,7,0,0.0,0.33095604181289673
42062_25413,42062,25413,7.024347694522669,6,0,0.0,0.28819501399993896
42061_25413,42061,25413,7.024347694522669,4,0,0.0,0.32701557874679565
42060_25413,42060,25413,7.024347694522669,11,7,0.6363636363636364,0.26326051354408264
42059_25413,42059,25413,7.024347694522669,3,0,0.0,0.2636110186576843
42058_25413,42058,25413,7.024347694522669,6,0,0.0,0.25731179118156433
42057_25413,42057,25413,7.024347694522669,1,0,0.0,0.479927659034729
42056_25413,42056,25413,7.024347694522669,2,0,0.0,0.33025026321411133
42055_25413,42055,25413,7.024347694522669,4,0,0.0,0.30714526772499084
42054_25413,42054,25413,7.024347694522669,5,0,0.0,0.26733165979385376
42021_25413,42021,25413,7.024347694522669,14,8,0.5714285714285714,0.27087122201919556
42020_25413,42020,25413,7.024347694522669,24,13,0.5416666666666666,0.310113787651062
42051_25413,42051,25413,7.024347694522669,3,0,0.0,0.21405430138111115
42050_25413,42050,25413,7.024347694522669,4,0,0.0,0.23117464780807495
42049_25413,42049,25413,7.024347694522669,4,0,0.0,0.2696198523044586
42048_25413,42048,25413,7.024347694522669,10,7,0.7,0.25905269384384155
42047_25413,42047,25413,7.024347694522669,14,8,0.5714285714285714,0.2812032401561737
42046_25413,42046,25413,7.024347694522669,10,7,0.7,0.23933346569538116
42045_25413,42045,25413,7.024347694522669,5,0,0.0,0.27694299817085266
42044_25413,42044,25413,7.024347694522669,11,7,0.6363636363636364,0.27524009346961975
42043_25413,42043,25413,7.024347694522669,6,0,0.0,0.3066199719905853
42042_25413,42042,25413,7.024347694522669,9,7,0.7777777777777778,0.28371015191078186
42041_25413,42041,25413,7.024347694522669,11,7,0.6363636363636364,0.25727224349975586
42040_25413,42040,25413,7.024347694522669,6,0,0.0,0.22615672647953033
42039_25413,42039,25413,7.024347694522669,4,0,0.0,0.22874751687049866
42038_25413,42038,25413,7.024347694522669,3,0,0.0,0.26022204756736755
42005_25413,42005,25413,7.024347694522669,8,7,0.875,0.25647109746932983
42004_25413,42004,25413,7.024347694522669,11,7,0.6363636363636364,0.2398270219564438
42035_25413,42035,25413,7.024347694522669,2,0,0.0,0.23095786571502686
42034_25413,42034,25413,7.024347694522669,6,0,0.0,0.2742052376270294
42033_25413,42033,25413,7.024347694522669,2,0,0.0,0.21777307987213135
42032_25413,42032,25413,7.024347694522669,2,0,0.0,0.25547483563423157
42031_25413,42031,25413,7.024347694522669,2,0,0.0,0.2246481478214264
42030_25413,42030,25413,7.024347694522669,1,0,0.0,0.21984925866127014
42029_25413,42029,25413,7.024347694522669,1,0,0.0,0.22475886344909668
42028_25413,42028,25413,7.024347694522669,3,0,0.0,0.23475389182567596
42027_25413,42027,25413,7.024347694522669,10,7,0.7,0.31576424837112427
42026_25413,42026,25413,7.024347694522669,3,0,0.0,0.3143811523914337
42025_25413,42025,25413,7.024347694522669,8,7,0.875,0.312000572681427
42024_25413,42024,25413,7.024347694522669,11,7,0.6363636363636364,0.25050607323646545
42023_25413,42023,25413,7.024347694522669,4,0,0.0,0.2618870735168457
42022_25413,42022,25413,7.024347694522669,11,7,0.6363636363636364,0.2686181664466858
41989_25413,41989,25413,7.024347694522669,3,0,0.0,0.23776082694530487
41988_25413,41988,25413,7.024347694522669,4,0,0.0,0.26512274146080017
42019_25413,42019,25413,7.024347694522669,30,15,0.5,0.2746478319168091
42018_25413,42018,25413,7.024347694522669,21,12,0.5714285714285714,0.2728191018104553
42017_25413,42017,25413,7.024347694522669,14,8,0.5714285714285714,0.24824561178684235
42016_25413,42016,25413,7.024347694522669,10,7,0.7,0.2593705952167511
42015_25413,42015,25413,7.024347694522669,5,0,0.0,0.22557637095451355
42014_25413,42014,25413,7.024347694522669,5,0,0.0,0.2800743877887726
42013_25413,42013,25413,7.024347694522669,9,7,0.7777777777777778,0.27302706241607666
42012_25413,42012,25413,7.024347694522669,6,0,0.0,0.30116191506385803
42011_25413,42011,25413,7.024347694522669,8,7,0.875,0.2686446011066437
42010_25413,42010,25413,7.024347694522669,3,0,0.0,0.3631385862827301
42009_25413,42009,25413,7.024347694522669,2,0,0.0,0.36405885219573975
42008_25413,42008,25413,7.024347694522669,6,0,0.0,0.274364709854126
42007_25413,42007,25413,7.024347694522669,6,0,0.0,0.25766652822494507
42006_25413,42006,25413,7.024347694522669,3,0,0.0,0.27071893215179443
41973_25413,41973,25413,7.024347694522669,1,0,0.0,0.20572715997695923
41972_25413,41972,25413,7.024347694522669,1,0,0.0,0.37061789631843567
42003_25413,42003,25413,7.024347694522669,3,0,0.0,0.23150713741779327
42002_25413,42002,25413,7.024347694522669,5,0,0.0,0.26540297269821167
42001_25413,42001,25413,7.024347694522669,0,0,0.0,0.0
42000_25413,42000,25413,7.024347694522669,0,0,0.0,0.0
41999_25413,41999,25413,7.024347694522669,0,0,0.0,0.0
41998_25413,41998,25413,7.024347694522669,2,0,0.0,0.23632116615772247
41997_25413,41997,25413,7.024347694522669,2,0,0.0,0.23503756523132324
41996_25413,41996,25413,7.024347694522669,1,0,0.0,0.28631898760795593
41995_25413,41995,25413,7.024347694522669,2,0,0.0,0.317587673664093
41994_25413,41994,25413,7.024347694522669,7,0,0.0,0.25152403116226196
41993_25413,41993,25413,7.024347694522669,9,7,0.7777777777777778,0.2718290090560913
41992_25413,41992,25413,7.024347694522669,3,0,0.0,0.24134154617786407
41991_25413,41991,25413,7.024347694522669,1,0,0.0,0.20273764431476593
41990_25413,41990,25413,7.024347694522669,3,0,0.0,0.30560705065727234
41957_25413,41957,25413,7.024347694522669,1,0,0.0,0.2071358859539032
41956_25413,41956,25413,7.024347694522669,4,0,0.0,0.25918248295783997
41987_25413,41987,25413,7.024347694522669,4,0,0.0,0.2590163052082062
41986_25413,41986,25413,7.024347694522669,5,0,0.0,0.2456991970539093
41985_25413,41985,25413,7.024347694522669,7,0,0.0,0.2807905673980713
41984_25413,41984,25413,7.024347694522669,3,0,0.0,0.23666243255138397
41983_25413,41983,25413,7.024347694522669,7,0,0.0,0.23213116824626923
41982_25413,41982,25413,7.024347694522669,4,0,0.0,0.2341877520084381
41981_25413,41981,25413,7.024347694522669,2,0,0.0,0.23293940722942352
41980_25413,41980,25413,7.024347694522669,10,7,0.7,0.2414519339799881
41979_25413,41979,25413,7.024347694522669,6,0,0.0,0.32342401146888733
41978_25413,41978,25413,7.024347694522669,1,0,0.0,0.20095153152942657
41977_25413,41977,25413,7.024347694522669,4,0,0.0,0.27028363943099976
41976_25413,41976,25413,7.024347694522669,4,0,0.0,0.24376791715621948
41975_25413,41975,25413,7.024347694522669,2,0,0.0,0.2460239976644516
41974_25413,41974,25413,7.024347694522669,1,0,0.0,0.2894909977912903
41941_25413,41941,25413,7.024347694522669,3,0,0.0,0.2904268801212311
41940_25413,41940,25413,7.024347694522669,6,0,0.0,0.24274782836437225
41971_25413,41971,25413,7.024347694522669,2,0,0.0,0.2556951940059662
41970_25413,41970,25413,7.024347694522669,0,0,0.0,0.0
41969_25413,41969,25413,7.024347694522669,0,0,0.0,0.0
41968_25413,41968,25413,7.024347694522669,0,0,0.0,0.0
41967_25413,41967,25413,7.024347694522669,0,0,0.0,0.0
41966_25413,41966,25413,7.024347694522669,0,0,0.0,0.0
41965_25413,41965,25413,7.024347694522669,3,0,0.0,0.25749528408050537
41964_25413,41964,25413,7.024347694522669,3,0,0.0,0.20512516796588898
41963_25413,41963,25413,7.024347694522669,3,0,0.0,0.2966347932815552
41962_25413,41962,25413,7.024347694522669,4,0,0.0,0.2659226953983307
41961_25413,41961,25413,7.024347694522669,3,0,0.0,0.22178752720355988
41960_25413,41960,25413,7.024347694522669,1,0,0.0,0.20974411070346832
41959_25413,41959,25413,7.024347694522669,2,0,0.0,0.3219272494316101
41958_25413,41958,25413,7.024347694522669,6,0,0.0,0.27719730138778687
41925_25413,41925,25413,7.024347694522669,6,0,0.0,0.24459810554981232
41924_25413,41924,25413,7.024347694522669,12,7,0.5833333333333334,0.276912122964859
41955_25413,41955,25413,7.024347694522669,2,0,0.0,0.23309150338172913
41954_25413,41954,25413,7.024347694522669,2,0,0.0,0.27763351798057556
41953_25413,41953,25413,7.024347694522669,1,0,0.0,0.3374108076095581
41952_25413,41952,25413,7.024347694522669,3,0,0.0,0.309480220079422
41951_25413,41951,25413,7.024347694522669,2,0,0.0,0.213049978017807
41950_25413,41950,25413,7.024347694522669,2,0,0.0,0.2945328652858734
41949_25413,41949,25413,7.024347694522669,8,7,0.875,0.24517948925495148
41948_25413,41948,25413,7.024347694522669,7,0,0.0,0.24176332354545593
41947_25413,41947,25413,7.024347694522669,2,0,0.0,0.22558221220970154
41946_25413,41946,25413,7.024347694522669,0,0,0.0,0.0
41945_25413,41945,25413,7.024347694522669,3,0,0.0,0.24626654386520386
41944_25413,41944,25413,7.024347694522669,3,0,0.0,0.2974656820297241
41943_25413,41943,25413,7.024347694522669,4,0,0.0,0.25799450278282166
41942_25413,41942,25413,7.024347694522669,7,0,0.0,0.2753560245037079
41909_25413,41909,25413,7.024347694522669,1,0,0.0,0.22940795123577118
41908_25413,41908,25413,7.024347694522669,2,0,0.0,0.225427508354187
41939_25413,41939,25413,7.024347694522669,12,7,0.5833333333333334,0.25918158888816833
41938_25413,41938,25413,7.024347694522669,3,0,0.0,0.2233661562204361
41937_25413,41937,25413,7.024347694522669,5,0,0.0,0.27446991205215454
41936_25413,41936,25413,7.024347694522669,8,7,0.875,0.2961440682411194
41935_25413,41935,25413,7.024347694522669,2,0,0.0,0.26583993434906006
41934_25413,41934,25413,7.024347694522669,6,0,0.0,0.29409995675086975
41933_25413,41933,25413,7.024347694522669,5,0,0.0,0.28789061307907104
41932_25413,41932,25413,7.024347694522669,5,0,0.0,0.31370893120765686
41931_25413,41931,25413,7.024347694522669,6,0,0.0,0.275724858045578
41930_25413,41930,25413,7.024347694522669,8,7,0.875,0.26144513487815857
41929_25413,41929,25413,7.024347694522669,5,0,0.0,0.26377472281455994
41928_25413,41928,25413,7.024347694522669,7,0,0.0,0.24215087294578552
41927_25413,41927,25413,7.024347694522669,1,0,0.0,0.2795977294445038
41926_25413,41926,25413,7.024347694522669,3,0,0.0,0.21438421308994293
41893_25413,41893,25413,7.024347694522669,3,0,0.0,0.23081457614898682
41892_25413,41892,25413,7.024347694522669,5,0,0.0,0.25107693672180176
41923_25413,41923,25413,7.024347694522669,10,7,0.7,0.29072830080986023
41922_25413,41922,25413,7.024347694522669,7,0,0.0,0.28211575746536255
41921_25413,41921,25413,7.024347694522669,15,11,0.7333333333333333,0.284568727016449
41920_25413,41920,25413,7.024347694522669,10,7,0.7,0.25406336784362793
41919_25413,41919,25413,7.024347694522669,8,7,0.875,0.25956642627716064
41918_25413,41918,25413,7.024347694522669,4,0,0.0,0.3032419979572296
41917_25413,41917,25413,7.024347694522669,4,0,0.0,0.22601743042469025
41916_25413,41916,25413,7.024347694522669,5,0,0.0,0.22968880832195282
41915_25413,41915,25413,7.024347694522669,4,0,0.0,0.30736634135246277
41914_25413,41914,25413,7.024347694522669,8,7,0.875,0.2640104293823242
41913_25413,41913,25413,7.024347694522669,0,0,0.0,0.0
41912_25413,41912,25413,7.024347694522669,0,0,0.0,0.0
41911_25413,41911,25413,7.024347694522669,2,0,0.0,0.24114787578582764
41910_25413,41910,25413,7.024347694522669,2,0,0.0,0.28229692578315735
41877_25413,41877,25413,7.024347694522669,29,13,0.4482758620689655,0.26994040608406067
41876_25413,41876,25413,7.024347694522669,3,0,0.0,0.3247687816619873
41907_25413,41907,25413,7.024347694522669,0,0,0.0,0.0
41906_25413,41906,25413,7.024347694522669,1,0,0.0,0.25226080417633057
41905_25413,41905,25413,7.024347694522669,1,0,0.0,0.4654536545276642
41904_25413,41904,25413,7.024347694522669,3,0,0.0,0.2780936658382416
41903_25413,41903,25413,7.024347694522669,2,0,0.0,0.27800777554512024
41902_25413,41902,25413,7.024347694522669,1,0,0.0,0.21387320756912231
41901_25413,41901,25413,7.024347694522669,4,0,0.0,0.2580077052116394
41900_25413,41900,25413,7.024347694522669,4,0,0.0,0.2716274559497833
41899_25413,41899,25413,7.024347694522669,7,0,0.0,0.2280702292919159
41898_25413,41898,25413,7.024347694522669,4,0,0.0,0.28018054366111755
41897_25413,41897,25413,7.024347694522669,1,0,0.0,0.2060805857181549
41896_25413,41896,25413,7.024347694522669,1,0,0.0,0.24443913996219635
41895_25413,41895,25413,7.024347694522669,1,0,0.0,0.36478307843208313
41894_25413,41894,25413,7.024347694522669,1,0,0.0,0.26202741265296936
41861_25413,41861,25413,7.024347694522669,4,0,0.0,0.3010692000389099
41860_25413,41860,25413,7.024347694522669,9,7,0.7777777777777778,0.2515200674533844
41891_25413,41891,25413,7.024347694522669,5,0,0.0,0.27634793519973755
41890_25413,41890,25413,7.024347694522669,6,0,0.0,0.25928860902786255
41889_25413,41889,25413,7.024347694522669,12,7,0.5833333333333334,0.2641589939594269
41888_25413,41888,25413,7.024347694522669,8,7,0.875,0.2485419064760208
41887_25413,41887,25413,7.024347694522669,5,0,0.0,0.2906297445297241
41886_25413,41886,25413,7.024347694522669,3,0,0.0,0.2972991168498993
41885_25413,41885,25413,7.024347694522669,5,0,0.0,0.2547953724861145
41884_25413,41884,25413,7.024347694522669,1,0,0.0,0.4012594521045685
41883_25413,41883,25413,7.024347694522669,9,7,0.7777777777777778,0.3016835153102875
41882_25413,41882,25413,7.024347694522669,19,12,0.631578947368421,0.29717817902565
41881_25413,41881,25413,7.024347694522669,22,12,0.5454545454545454,0.3142333924770355
41880_25413,41880,25413,7.024347694522669,21,11,0.5238095238095238,0.3073076605796814
41879_25413,41879,25413,7.024347694522669,32,16,0.5,0.25706833600997925
41878_25413,41878,25413,7.024347694522669,33,21,0.6363636363636364,0.26002514362335205
41845_25413,41845,25413,7.024347694522669,9,7,0.7777777777777778,0.251152366399765
41844_25413,41844,25413,7.024347694522669,7,0,0.0,0.25238075852394104
41875_25413,41875,25413,7.024347694522669,2,0,0.0,0.2660764157772064
41874_25413,41874,25413,7.024347694522669,14,8,0.5714285714285714,0.29805415868759155
41873_25413,41873,25413,7.024347694522669,15,11,0.7333333333333333,0.3056703507900238
41872_25413,41872,25413,7.024347694522669,14,8,0.5714285714285714,0.2801205813884735
41871_25413,41871,25413,7.024347694522669,11,7,0.6363636363636364,0.2852800786495209
41870_25413,41870,25413,7.024347694522669,9,7,0.7777777777777778,0.2746838927268982
41869_25413,41869,25413,7.024347694522669,7,0,0.0,0.31301382184028625
41868_25413,41868,25413,7.024347694522669,8,7,0.875,0.2790524363517761
41867_25413,41867,25413,7.024347694522669,5,0,0.0,0.32039913535118103
41866_25413,41866,25413,7.024347694522669,5,0,0.0,0.26716962456703186
41865_25413,41865,25413,7.024347694522669,8,7,0.875,0.25878578424453735
41864_25413,41864,25413,7.024347694522669,5,0,0.0,0.29247450828552246
41863_25413,41863,25413,7.024347694522669,18,11,0.6111111111111112,0.28926312923431396
41862_25413,41862,25413,7.024347694522669,2,0,0.0,0.23624742031097412
41829_25413,41829,25413,7.024347694522669,2,0,0.0,0.24989546835422516
41828_25413,41828,25413,7.024347694522669,6,0,0.0,0.24243418872356415
41859_25413,41859,25413,7.024347694522669,20,14,0.7,0.2839854061603546
41858_25413,41858,25413,7.024347694522669,4,0,0.0,0.3813750743865967
41857_25413,41857,25413,7.024347694522669,10,7,0.7,0.30204254388809204
41856_25413,41856,25413,7.024347694522669,15,9,0.6,0.2909451723098755
41855_25413,41855,25413,7.024347694522669,14,8,0.5714285714285714,0.29865404963493347
41854_25413,41854,25413,7.024347694522669,15,9,0.6,0.2879420220851898
41853_25413,41853,25413,7.024347694522669,12,7,0.5833333333333334,0.30004891753196716
41852_25413,41852,25413,7.024347694522669,8,7,0.875,0.30461519956588745
41851_25413,41851,25413,7.024347694522669,13,7,0.5384615384615384,0.2638125717639923
41850_25413,41850,25413,7.024347694522669,4,0,0.0,0.27164027094841003
41849_25413,41849,25413,7.024347694522669,14,8,0.5714285714285714,0.2660033404827118
41848_25413,41848,25413,7.024347694522669,12,7,0.5833333333333334,0.30682694911956787
41847_25413,41847,25413,7.024347694522669,9,7,0.7777777777777778,0.277393639087677
41846_25413,41846,25413,7.024347694522669,5,0,0.0,0.26057663559913635
41813_25413,41813,25413,7.024347694522669,0,0,0.0,0.0
41812_25413,41812,25413,7.024347694522669,1,0,0.0,0.2427917718887329
41843_25413,41843,25413,7.024347694522669,8,7,0.875,0.27961182594299316
41842_25413,41842,25413,7.024347694522669,11,7,0.6363636363636364,0.2445865124464035
41841_25413,41841,25413,7.024347694522669,9,7,0.7777777777777778,0.2576138973236084
41840_25413,41840,25413,7.024347694522669,3,0,0.0,0.3259428143501282
41839_25413,41839,25413,7.024347694522669,3,0,0.0,0.24217794835567474
41838_25413,41838,25413,7.024347694522669,4,0,0.0,0.24929678440093994
41837_25413,41837,25413,7.024347694522669,3,0,0.0,0.22729714214801788
41836_25413,41836,25413,7.024347694522669,2,0,0.0,0.26040810346603394
41835_25413,41835,25413,7.024347694522669,1,0,0.0,0.269817590713501
41834_25413,41834,25413,7.024347694522669,2,0,0.0,0.2725997269153595
41833_25413,41833,25413,7.024347694522669,6,0,0.0,0.27659228444099426
41832_25413,41832,25413,7.024347694522669,4,0,0.0,0.26102015376091003
41831_25413,41831,25413,7.024347694522669,4,0,0.0,0.2691556215286255
41830_25413,41830,25413,7.024347694522669,7,0,0.0,0.24268583953380585
41797_25413,41797,25413,7.024347694522669,5,0,0.0,0.3015774190425873
41796_25413,41796,25413,7.024347694522669,4,0,0.0,0.34560427069664
41827_25413,41827,25413,7.024347694522669,3,0,0.0,0.2841932475566864
41826_25413,41826,25413,7.024347694522669,3,0,0.0,0.2271093875169754
41825_25413,41825,25413,7.024347694522669,2,0,0.0,0.31804054975509644
41824_25413,41824,25413,7.024347694522669,4,0,0.0,0.28457266092300415
41823_25413,41823,25413,7.024347694522669,2,0,0.0,0.21833309531211853
41822_25413,41822,25413,7.024347694522669,1,0,0.0,0.24190270900726318
41821_25413,41821,25413,7.024347694522669,1,0,0.0,0.4569907784461975
41820_25413,41820,25413,7.024347694522669,0,0,0.0,0.0
41819_25413,41819,25413,7.024347694522669,1,0,0.0,0.20467284321784973
41818_25413,41818,25413,7.024347694522669,1,0,0.0,0.2443322092294693
